post_id,post_url,post_title,tags,post_desc,address,last_update,params
120475297,https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120475297.htm,"Bán nhà 5 tầng phân lô cực đẹp tại phố Nguyễn Cảnh Dị , Đại Kim","['5 PN', 'Nhà phố liền kề']","Khu Phân Lô Cực Đẹp _ Ở Sướng , Kinh Doanh Ngon

Kđt Đại Kim _ Đại Từ _ Hồ Linh Đàm 

75M _ 5 tầng _ Đang cho thuê Kinh Doanh 

Vỉa hè cực rộng _ Oto đỗ cửa 24/24 _ Nếu thích đỗ trong nhà vẫn vô tư

Ngay cạnh bệnh viện Thu Cúc 

Chủ nhà cần thêm vốn để mở công ty nên có nhu cầu bán lại 

LH em Nam để đi xem nhà miễn phí","Đường Đặng Xuân Bảng, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",2024-10-25 12:01:50.112965,"{'price_m2': 293.33, 'rooms': 5.0, 'toilets': 5.0, 'floors': 5.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà phố liền kề'}"
120135018,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120135018.htm,"Bán nhà Hẻm xe hơi 4 Tấm đẹp Tân phú chỉ 6,9 tỷ","['4 PN', 'Nhà ngõ, hẻm']","Bán nhà hẻm xe Hơi Đường Thoại ngọc hầu. Tân Phú  . 
+ Dt: 4.3×12m. 
Nhà  xây đẹp 1 lửng 3 Lầu. Sân thượng.
Vị trí hẻm Đẹp nội bộ yên tĩnh. Khu đồng bộ. Dân trí. 
 Giá 6.9  tỷ TL
Liên hệ sđt đăng tin","Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh",2024-11-02 16:01:51.352502,"{'price_m2': 135.29, 'rooms': 4.0, 'floors': 4.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm', 'width': 4.0}"
120339044,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120339044.htm,NÓNG !!!! 124m2 ĐẤT CHỈ HƠN 6TỶ TẶNG NHÀ - HẺM XE HƠI,"['2 PN', 'Nhà ngõ, hẻm']","!!! 124 m2 ĐẤT BÌNH TRƯNG TÂY, QUẬN 2 
✅ Chủ đang rất kẹt cần bán nhanh hạ giá sập sàn miếng đất tặng ngôi nhà trên đất .
✅ Đường xe hơi , cách mt đường vài bước chân .
✅ Pháp lý chuẩn , không bị cắt lộ giới , thích hợp xây mới .
✅ Sổ tại gia ký luôn trong ngày , Chưa đầy 50tr/1 m2

◾ GẤP rất GẤP .... - call/zalo  Hùng Quận 2 xem nhà đặt cọc","Đường Số 31, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2024-10-25 12:01:51.936566,"{'price_m2': 50.81, 'rooms': 2.0, 'toilets': 2.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm', 'width': 8.0}"
115180297,https://www.nhatot.com/mua-ban-dat-quan-go-vap-tp-ho-chi-minh/115180297.htm,bán nhà ngang 5x28=142 đang là nhà trọ,['Đất thổ cư'],"Bán nhà ngang 5x28=140m2 đuờng nguyễn tư giản 
Hẻm xe hơi đi thông 
Đất thích hợp xây căn hộ nhiều phòng 
Hay biệt thự
Mua bán chính chủ hỗ trợ vay ngân hàng","51, Phạm Văn Chiêu , Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",2024-10-29 12:01:53.415028,"{'price_m2': 60.71, 'property_legal_document': 'Đã có sổ', 'land_type': 'Đất thổ cư', 'width': 5.0, 'length': 28.0, 'pty_characteristics': 'Mặt tiền,Nở hậu'}"
120397282,https://www.nhatot.com/mua-ban-nha-dat-quan-7-tp-ho-chi-minh/120397282.htm#px=SR-special_display_ad-[PO-19][PL-default],BÁN NHÀ QUẬN 7.130M2. NHÀ 2 TẦNG. HẺM XE HƠI. CẠNH PHÚ MỸ HƯNG,"['3 PN', 'Hướng Nam', 'Nhà ngõ, hẻm']","BÁN NHÀ QUẬN 7.130M2. NHÀ 2 TẦNG. HẺM XE HƠI. CẠNH PHÚ MỸ HƯNG
Chính chủ cần bán nhà 2 tầng dt 130m2 hẻm xe hơi cạnh phú mỹ hưng quận 7
Hiện trạng nhà 1 trệt 1 lầu, 3 phòng ngủ, 2 nhà vệ sinh, phòng khách và bếp ăn, sân để xe rộng rãi 
Dt 4 x 33 nở hậu 4,06m
Vị trí canh phú mỹ hưng, hoàng quốc việc 
Tiện ích xung quanh đầy đủ, nhà văn hoá quận 7. Trường học Ngô Quyền, siêu thị coop Mart, 15phút di chuyển đến TT quận 7
Diện tích đất đẹp ngang 4m phù hợp xây dựng căn hộ dịch vụ cho thuê dòng tiền ổn đinh, xây dựng mới vừa ở vừa kinh doanh 
Sổ hồng chính chủ, hoàn công 
Lợi thế bên cạnh vẫn còn 1 căn với cùng diện tích cũng đang chào bán 
Giá chào chỉ 7,6 tỷ vẫn còn thương lượng

Kết nối cùng e để xem thêm nhiều bất động sản giá tốt khu vực Sài Gòn","Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Tp Hồ Chí Minh",2024-10-25 12:01:54.502992,"{'price_m2': 58.46, 'rooms': 3.0, 'direction': 'Nam', 'toilets': 2.0, 'floors': 2.0, 'property_legal_document': 'Đã có sổ'}"
118981867,https://www.nhatot.com/mua-ban-dat-thanh-pho-di-an-binh-duong/118981867.htm,Hot đất mặt tiền đường rộng 16m2 bán gấp trong tuần giá 600tr,['Đất thổ cư'],"Khu vực dân cư đông, tiện ích đầy đủ, kinh doanh buôn bán đông gần trường, chợ, TTTM, Khu vui chơi, công viên, trường học,...

Đặc biệt: Khu vực đất đã hoàn thiện cơ sở hạ tầng 100%.

* Pháp lý rõ ràng, minh bạch:
Chỉ TT 600 triệu. Có 2 ngân hàng liên kết hỗ trợ 70% giá trị đất (nếu cần).

Diện tích 122m2. Diện tích đa dạng để khách hàng chọn lựa. Có hỗ trợ giấy phép xây dựng.

- Sang tên công chứng chuyển nhượng nhanh trong ngày.

- Đặc biệt có các lô góc diện tích 120m2. Thổ cư 100%, sổ riêng từng nền đất.","Khu Phố Tân Hiệp , Phường Tân Đông Hiệp, Thành phố Dĩ An, Bình Dương",2024-11-01 12:01:56.488170,"{'price_m2': 4.92, 'property_legal_document': 'Đã có sổ', 'land_type': 'Đất thổ cư', 'width': 5.0, 'length': 25.0, 'pty_characteristics': 'Mặt tiền'}"
120475300,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120475300.htm,LÊ TRỌNG TẤN - MẶT TIỀN KINH DOANH ĐƯỜNG 8M CÓ LỀ - 65M - 4 TẦNG,"['4 PN', 'Nhà ngõ, hẻm']","Vị trí gần ĐHCT, Aeon Mall, đường thông Tây Thạnh, Bờ Bao Tân Thắng, Chễ Lan Viên, Sơn Kỳ…

Kết cấu trệt 2 lầu sân thượng trước sau, có giếng trời nên rất thoáng mát - Nhà mới chỉ việc dọn vào ở. ( 4 - 3 ).

Shr, vuông, hoàn công đủ, chủ thiện chí, mua bán nhanh. ( ĐQ - 8.5 )

Lh Quốc xem nhà, nhận sổ và thương lượng chính chủ miễn phí !",Nguyễn Hữu Tiến,2024-10-25 12:01:57.559758,"{'price_m2': 242.86, 'rooms': 4.0, 'toilets': 3.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm', 'width': 4.0}"
120475258,https://www.nhatot.com/mua-ban-nha-dat-huyen-vinh-cuu-dong-nai/120475258.htm,"TT 560tr Nhận Ngay Nhà 1 Trệt 1 Lửng Sân Ôtô, Ngay Công Viên Lavender","['3 PN', 'Nhà mặt phố, mặt tiền']","Trong khi KDC Lavender đang bị hạn chế xây dựng vượt chiều cao quy định. Thì một căn nhà gác Lửng như này hiện tại là cực kỳ khan hiếm.
- Giá 1,85 tỷ (bao thuế phí sang tên, hỗ trợ hs ngân hàng) thương lượng chính chủ.
- Trả trước 560tr nhận nhà ở ngay còn lại ngân hàng hỗ trợ cho vay 3 bên.
(Nhà mới trang hoàng lại cho em màu sơn phong thuỷ mới)","768, Xã Thạnh Phú, Huyện Vĩnh Cửu, Đồng Nai",2024-10-25 12:01:58.249797,"{'price_m2': 5.6, 'rooms': 3.0, 'toilets': 2.0, 'floors': 2.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà mặt phố, mặt tiền'}"
120475265,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/120475265.htm,Chính chủ cần bán nhà  lầu 4×15 hẻm 6m cách mặt tiền lê trọng tấn 50m,"['4 PN', 'Nhà ngõ, hẻm']","- Tôi cần  bán gấp nhà hẻm ô tô, cách trục chính đường Lê Trọng Tấn 50m. Thuộc p.Tây Thạnh, Q.Tân Phú 
- DT:  4m-15m (CN đủ 62 m² Sổ Hồng Riêng).
- Kết cấu :1 trệt 1 lầu - BTCT - 4 pn + 2 Wc.
- Vị trí: Hẻm 6m nhựa KINH DOANH thông 8 hướng - Khu vực nhà lầu an ninh lịch sự, xung quanh đầu đủ tiện ích...Di chuyển ra AONE Mail TÂN PHÚ 5 phút đi bộ
- Giá bán: 5,450 tỷ (TL)
- TÔI CAM KẾT THÔNG TIN 100% CHÍNH XÁC! (KHÔNG QUY HOẠCH, KHÔNG LỘ GIỚI, KHÔNG TRANH CHẤP..!)
- A/C quan tâm thì gọi cho tôi để xem nhà.",Đường Lê Trọng Tấn,2024-10-28 12:01:59.485709,"{'price_m2': 87.9, 'rooms': 4.0, 'toilets': 2.0, 'floors': 2.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm'}"
120475264,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475264.htm#px=SR-special_display_ad-[PO-6][PL-default],BIỆT THỰ MINI River Park Quận9; 3 Tầng đường 16m DT 5x15m Đẹp Ở Ngay,"['4 PN', 'Nhà mặt phố, mặt tiền']","BIỆT THỰ MINI River Park Quận9; 3 Tầng DT 5x15m Đẹp Ở Ngay đường 16m, giá 9,5 tỷ

+ Kết Cấu : 3 TẦNG BTCT , nhà xây quy hoạch mới trừ trước , trừ sau 2m . Phòng khách Bếp rộng thoáng , 4PN 3 WC. Đường trước nhà rộng 16m ô tô đậu ngày đêm

+ Vị Trí : Khu dân cư River park , Khu nhà liên kế và biệt thự an ninh , dân trí , yên tỉnh .. Xung quanh các dự án lớn như : Verosa Park Khang Điền , Thuận tiện di chuyển Võ Chí Công , Cao Tốc

Tiện ích: MIỄN PHÍ Hồ bơi, công viên, công viên bờ sông, BBQ, Cafe, GYM, Khu vui chơi trẻ em, đường chạy bộ cùng nhiều tiện ích khác để gia đình bạn có cuộc sống ở môi trường trong lành, xanh mát và tiện nghi nhất tại Q9

+ Pháp lý : Sổ hồng riêng hoàn công chuẩn công chứng ngay 

🏠Liên hệ: *** hùng (***)","River Park Quận 9, Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2024-10-25 12:02:00.250756,"{'price_m2': 126.67, 'rooms': 4.0, 'toilets': 3.0, 'floors': 3.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà mặt phố, mặt tiền'}"
117083660,https://www.nhatot.com/mua-ban-nha-dat-quan-thanh-khe-da-nang/117083660.htm,PHẢI NHANH TAY NHẤT MỚI KỊP ! Nhà ngay NGÃ TƯ đẹp như BIỆT THỰ MINI,"['3 PN', 'Nhà biệt thự']","HÀNG HIẾM ! NHÀ PHỐ ĐẸP như BIỆT THỰ MINI nằm ngay NGÃ TƯ và gần BIỂN - GIÁ RẺ CHƯA TỪNG CÓ ! HÃY MUA NGAY ! MUA NGAY kẻo lỡ !!!

CHỈ 8 TỶ 500 triệu SỞ HỮU NGAY NHÀ 2 MẶT TIỀN nằm ngay NGÃ TƯ quận THANH KHÊ, TP. ĐÀ NẴNG - 150m² ngang KHỦNG 8m - 2 TẦNG 3 PN 3 WC

+ Nơi đây rất phù hợp vừa Ở NGHỈ DƯỠNG vừa kinh doanh HOMESTAY, mở Spa, VP công ty, quán ăn, cafe...

+ 2 phút đến BIỂN
+ 10 phút đến SÔNG HÀN
+ 5 phút đến SÂN BAY QUỐC TẾ ĐÀ NẴNG
--------------------------------------------------------

Lh gặp SANG 24/7 :
Chuyên hỗ trợ MUA BÁN và CHO THUÊ các Tòa Building - Khách Sạn - CHDV - Biệt Thự - Nhà Phố - Quỹ Đất Lớn tại TRUNG TÂM THÀNH PHỐ ĐÀ NẴNG

■CẢNH BÁO: MIỄN TRUNG GIAN và KHÔNG TRẢ LỜI QUA TIN NHẮN !!!","Đường Yên Khê 2, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",2024-10-25 12:02:00.855788,"{'price_m2': 56.67, 'rooms': 3.0, 'toilets': 3.0, 'floors': 5.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà biệt thự'}"
119830502,https://www.nhatot.com/mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/119830502.htm,Nhà cấp 4 mới ở Bình Chánh DT 80m2 đường oto di chuyển,"['2 PN', 'Nhà mặt phố, mặt tiền']","nhà mới xây mái giả thái
nhà cấp 4 được 2pn 2wc 1pk 1bếp
mặt tiền đường lớn oto quay đầu
cách chợ bình chánh vài phút di chuyển
shr","Đường Hoàng Phan Thái, Xã Bình Chánh, Huyện Bình Chánh, Tp Hồ Chí Minh",2024-11-01 12:02:01.719765,"{'price_m2': 14.38, 'rooms': 2.0, 'toilets': 2.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà mặt phố, mặt tiền', 'size': 80.0}"
120165760,https://www.nhatot.com/mua-ban-dat-huyen-hoa-vang-da-nang/120165760.htm#px=SR-special_display_ad-[PO-3][PL-default],CHÍNH CHỦ GỬI BÁN LÔ ĐẤT TẠI THÔN XUÂN PHÚ XÃ HÒA SƠN-HÒA VANG,['Đất thổ cư'],"CHÍNH CHỦ GỬI BÁN LÔ ĐẤT Ở XUÂN PHÚ - HOÀ SƠN..DT 200m ĐẤT Ở ..Ngan 7m Nỡ hậu 10m..

- 200m đất ở hoàn toàn đường nhựa ô tô thông ra đường DH2.. 
- Cách chợ Xuân Phú và trường tiểu học vài trăm mét..
- Giá 1ty280tr
👉 hiện giá đang rẻ nhất thị trường ,
👉 ***","Thôn xuân phú xã hòa sơn, Đường Nhự7m5, Xã Hòa Sơn, Huyện Hòa Vang, Đà Nẵng",2024-11-01 12:02:02.403402,"{'price_m2': 6.4, 'direction': 'Tây Nam', 'property_legal_document': 'Đã có sổ', 'land_type': 'Đất thổ cư', 'width': 7.0, 'length': 23.0}"
120475244,https://www.nhatot.com/mua-ban-nha-dat-huyen-hoc-mon-tp-ho-chi-minh/120475244.htm,"Bán nhà mặt tiền đường lớn Đông Thạnh,Hóc Môn 165m,giá chỉ 8tỷ thương","['3 PN', 'Nhà mặt phố, mặt tiền']","- Đường trước nhà 20m,thuận tiện di chuyển q12,gò vấp,củ chi,bình dương.
- Kế bên đường đặng thúc vịnh,lê văn khương,hương lộ 80B nguyễn ảnh thủ
- Nhà 1 lầu,1kiot,phòng khách,phòng thờ,bếp, 3phòng ngủ,3wc
- Phù hợp kinh doanh đa nghành nghề
- trước nhà ngân hàng,siêu thị,điện máy,khu thương mại có đủ
- gần UBND,trường học C1,2,3,mầm non,y tế,công an…","ĐT3, Xã Đông Thạnh, Huyện Hóc Môn, Tp Hồ Chí Minh",2024-10-25 12:02:03.059268,"{'price_m2': 48.48, 'rooms': 3.0, 'toilets': 3.0, 'floors': 1.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà mặt phố, mặt tiền'}"
119096623,https://www.nhatot.com/mua-ban-nha-dat-quan-ngu-hanh-son-da-nang/119096623.htm,"NHÀ kiệt VÕ NGUYÊN GIÁP, 66m² ngang 4,1m - 3 TẦNG 2 PN - CHỈ 3,88 TỶ","['2 PN', 'Nhà ngõ, hẻm']","HÀNG HIẾM ! BẠN SẼ RẤT TIẾC nếu không MUA NGAY CĂN NHÀ NÀY... Vì NHÀ ĐẸP, VỊ TRÍ TỐT mà GIÁ KHÁ RẺ !!!

NHÀ kiệt VÕ NGUYÊN GIÁP, quận NGŨ HÀNH SƠN, TP. ĐÀ NẴNG :

66m² ngang 4,1m x 15,5m - 3 TẦNG 2 PN 2 WC 

GIÁ KHÁ RẺ chỉ 3 TỶ 880 triệu

+ Nhà có sân thượng thoáng mát
+ Kiệt 2,5m thông
+ 50m ra MẶT TIỀN","Đường Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",2024-10-25 12:02:03.642754,"{'price_m2': 58.79, 'rooms': 2.0, 'toilets': 2.0, 'floors': 3.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm'}"
120475243,https://www.nhatot.com/mua-ban-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120475243.htm,"Bán lô đất đối diện công viên Lê Hữu Kiều, DT: 88.4m2 giá: 13 tỷ",['Đất thổ cư'],"❌Hàng Mới ❌ Hàng Vip ❌
®️Chính chủ gửi bán lô đất HXH Đường Lê Hữu Kiều, P. Bình Trưng Tây, Tp Thủ Đưc. 
✅ DT : 88,4m2 ( 5,2m x 17m )
✅ Hướng : Đông Bắc
✅ Pháp lý : SHR - đất trống xd ngay. 
✅ Vị trí đường thông view Công Viên Lê Hữu Kiều, Gần Sông thoáng mát
❌Giá bán: 13 tỷ TL khách thiện chí","Đường Lê Hữu Kiều, Phường Bình Trưng Tây (Quận 2 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2024-10-25 12:02:04.242298,"{'price_m2': 147.56, 'direction': 'Đông Bắc', 'property_legal_document': 'Đã có sổ', 'land_type': 'Đất thổ cư', 'width': 5.0, 'length': 17.0}"
120475262,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120475262.htm,Bán nhà đẹp hẻm xe tải 60m2 4PN Quang Trung P10 Quận Gò Vấp Chỉ 8.4 tỷ,"['4 PN', 'Nhà ngõ, hẻm']","Bán nhà đẹp hẻm xe tải 60m2 4PN Quang Trung P10 Quận Gò Vấp Chỉ 8.4 tỷ
KHU VIP AN NINH DÂN TRÍ CAO- KHU VỰC SẦM UẤT BẬC NHẤT GÒ VẤP.

Mô tả:
+ 1 trệt 2 lầu, 4PN 6WC
+ Nhà mới trong khu VIP ít người bán
+ Hẻm xe hơi đậu 5 chiếc
+ Trung tâm Gò Vấp, vài bước tới Vincom Plaza, trường PTTH... 
+ Sân chung nội khu to rộng trẻ em chơi đùa thỏa thích an toàn, tổ chức tiệc tùng bạn bè đến chơi ôtô xe máy đỗ vô tư...","Quang Trung, Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh",2024-10-25 12:02:05.128349,"{'price_m2': 142.37, 'rooms': 4.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm', 'pty_characteristics': 'Hẻm xe hơi', 'size': 59.0}"
120323179,https://www.nhatot.com/mua-ban-nha-dat-huyen-duc-hoa-long-an/120323179.htm,Chủ Ngộp cắt lỗ Biệt Thự PACTY,"['3 PN', 'Nhà biệt thự']","Chủ kẹt cần bán gấp căn Biệt Thự phong cách Nhật trong khu đô thị nghỉ dưỡng an ninh thoáng mát.Cách cầu lớn HocMon 500m  .Tiện ích sân golf,hồ bơi , clubhouse .
Thông số : Mẫu nhà có ban công
- Diện tích : 6x15(1 trệt 2 lầu)
- Diện tích sử dụng: 255 m2
- Hệ thống điện âm nước máy thuỷ cục nhà nước,hệ thống đèn đường,vệ sinh đã đồng bộ
- An Ninh 24/24","Đường Hà Duy Phiên nối dài, Xã Mỹ Hạnh Nam, Huyện Đức Hòa, Long An",2024-10-26 12:02:05.420331,"{'price_m2': 27.78, 'rooms': 3.0, 'toilets': 3.0, 'floors': 2.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà biệt thự'}"
119934478,https://www.nhatot.com/mua-ban-nha-dat-quan-hai-chau-da-nang/119934478.htm,"NHÀ KHÁ ĐẸP, GIÁ CỰC RẺ, ĐINH TIÊN HOÀNG - 118m² ngang 6,6m -3TẦNG 3PN","['3 PN', 'Nhà ngõ, hẻm']","NHÀ KHÁ ĐẸP - VỊ TRÍ TỐT - GIÁ CỰC RẺ !!!

CHỈ 5 TỶ 300 triệu SỞ HỮU NGAY 1 CĂN NHÀ TO ở đường ĐINH TIÊN HOÀNG, quận HẢI CHÂU :

118m² ngang KHỦNG 6,6m x 18m - 3 TẦNG 3 PN 3 WC

+ Chỉ 10m ra MẶT TIỀN, kiệt rộng 3m
+ Có phòng ngủ ở tầng trệt cho người lớn tuổi
+ Có ban công và sân thượng thoáng mát
+ Nhà ở khu an ninh, yên tĩnh, dân trí cao
+ Trong bán kính 200m có đầy đủ mọi tiện ích
+ Để lại hết toàn bộ nội thất trong nhà","Đường Đinh Tiên Hoàng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",2024-10-25 12:02:06.367001,"{'price_m2': 44.92, 'rooms': 3.0, 'toilets': 3.0, 'floors': 3.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm'}"
118768977,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/118768977.htm,"Chủ kẹt tiền cần bán gấp nhà Nguyễn xí, Bình thạnh 40m2 2PN giá 1tỷ650","['2 PN', 'Hướng Đông Nam', 'Nhà ngõ, hẻm']","Diện tích: 40m2(4×10)
- Đường: Nguyễn Xí, Bình thạnh 
- Tiện ích: khu vực an ninh, gần sân bay, đường hẻm 5m ô tô ra vào thoải mái, khu vực dễ di chuyển qua cách quận trung tâm
- Kết cấu nhà: 1 tầng, 2 phòng ngủ, 2 nhà vệ sinh
- sổ hồng riêng
* Giá nhà: 1tỷ650","Nguyễn Xí, Phường 26, Quận Bình Thạnh, Tp Hồ Chí Minh",2024-10-25 12:02:07.364075,"{'price_m2': 110.0, 'rooms': 2.0, 'direction': 'Đông Nam', 'toilets': 2.0, 'floors': 1.0, 'property_legal_document': 'Đã có sổ'}"
120475259,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-tan-tp-ho-chi-minh/120475259.htm,"Bán Nhà Nguyễn Thị Tú, Bình Tân, 60m2, 5 Tầng(btct), 4 PN, Chỉ 5,5ty","['4 PN', 'Hướng Đông', 'Nhà mặt phố, mặt tiền']","🏠 NHÀ 4 TẦNG - 60 M2(4×15)-KHÔNG QUY HOẠCH -  KHÔNG LỘ GIỚI - ĐƯỜNG 12M - BÌNH TÂN - NHÀ MỚI VỀ Ở NGAY -  NHỈNH 5,5TỶ

💥 Vị trí Nguyễn thị tú giáp quốc lộ 1, khu phân lô đồng bộ gần chợ trường học các cấp  mọi thứ sẳn có tiện ích đầy đủ

💥 Diện tích: 4 x 15 dtsd 200m2
💥 Kết cấu: trệt 2 lầu + sân thượng có 4PN 5VS phòng khách bếp. Nhà mới  chỉ sách vali vào ở ngay
💥 Chỉ 5 tỷ 5 thương lượng

📕 Sổ vuông vắn hoàn công đủ mua bán nhanh

☎️ LH: *** Đạt xem nhà thương lượng chính chủ ✍️ 

N68.T8.12. BT.Đ(HA)","Đường Nguyễn Thị Tú, Phường Bình Hưng Hoà B, Quận Bình Tân, Tp Hồ Chí Minh",2024-10-27 12:02:08.185056,"{'price_m2': 91.67, 'rooms': 4.0, 'direction': 'Đông', 'toilets': 5.0, 'floors': 5.0, 'property_legal_document': 'Đã có sổ'}"
119904637,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/119904637.htm,NHÀ GIÁ RẺ Q12,"['3 PN', 'Nhà ngõ, hẻm']","🏡 HẺM VIP 8M  THÔNG KHU NHÀ LẦU GẦN CHỢ HIỆP THÀNH - DÂN TRÍ CAO ~  - 2 TẦNG - NỞ HẬU TÀI LỘC 
Mô tả:   5X24
- Vị trí: hẻm xe hơi 8m thông HT13, Quận 12.
- Kết cấu: 1 trệt, 1 lầu, 3PN, 2WC.
- Trung tâm tiện ích đầy đủ xung quanh như chợ Hiệp Thành, ngân hàng, trường học các cấp...tiện về Gò Vấp.
- Phù hợp ở, làm văn phòng cty, KDOL, cho thuê…
- Sổ hồng riêng, hoàn công đủ, chuẩn pháp lý, chủ vay Sacombank.","Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",2024-10-25 12:02:09.490432,"{'price_m2': 40.0, 'rooms': 3.0, 'toilets': 3.0, 'floors': 3.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà ngõ, hẻm'}"
120285932,https://www.nhatot.com/mua-ban-dat-thanh-pho-dong-xoai-binh-phuoc/120285932.htm#px=SR-special_display_ad-[PO-20][PL-default],Nhà Đất TP Đồng Xoài Sổ Hồng Riêng,['Đất thổ cư'],"Nhà Đất Tp Đồng Xoài giá rẻ nhất khu vực 
Bán chính chủ , miễn tiếp môi giới 
Giao dịch trực tiếp tại văn phòng công chứng 
Giá còn thương lượng nếu thiện chí mua 
Sổ hồng riêng công chứng liền trong ngày
Diện tích 20x50 phù hợp làm nhà vườn , hoặc xưởng , xây phòng trọ cho thuê...vv
Đất gần KCN Đồng Xoài chỉ 500
Bán kính 300m đầy đủ Chợ , Trường học , UBND , Ngân Hàng , Bách Hoá Xanh ...vv
Cách đường DT741 chỉ 100m","DT741, Xã Tiến Hưng, Thành phố Đồng Xoài, Bình Phước",2024-11-03 10:02:10.542670,"{'price_m2': 190.0, 'property_legal_document': 'Đã có sổ', 'land_type': 'Đất thổ cư', 'width': 20.0, 'length': 50.0, 'pty_characteristics': 'Mặt tiền'}"
120296496,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120296496.htm,Chính chủ gửi ra gấp căn nhà đang cho thuê giá ngộp,"['4 PN', 'Nhà mặt phố, mặt tiền']","Bán ra gấp nhà 1tret 2 lầu mới xây đang hợp đồng thuê 9t/ tháng.
  Thiết kế 4pn, 3wc. Để lại nội thất đầy đủ.
Nhà xây dựng ở kiên cố, mua ở kinh doanh đều được 
Nhà ở thuận an. Trong khu dân cư an ninh camera giám sát 
Giá ngộp  chỉ 850tr
Liên hệ làm việc chính chủ","Đường Quốc lộ 13, Phường Hiệp Bình Phước (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",2024-11-02 21:02:11.158132,"{'price_m2': 85.0, 'rooms': 4.0, 'toilets': 3.0, 'property_legal_document': 'Đã có sổ', 'house_type': 'Nhà mặt phố, mặt tiền', 'size': 10.0}"
116520656,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/116520656.htm,"Cần ra đi căn nhà đường Phan Huy Ích,p14 GV 42m2 2pn 2nvs giá 1tỷ880","['2 PN', 'Hướng Đông Nam', 'Nhà ngõ, hẻm']","Diện tích: 42m2(3,5×12)
- Đường: Phan Huy Ích, p14 Gò Vấp
- Tiện ích: khu vực an ninh, gần sân bay, đường hẻm 4m ô tô ra vào thoải mái, khu vực dễ di chuyển qua cách quận trung tâm
- Kết cấu nhà: 1 tầng, 2 phòng ngủ, 2 nhà vệ sinh
- sổ hồng riêng
* Giá nhà: 1tỷ880","Đường Phan Huy Ích, Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh",2024-10-25 12:02:12.434427,"{'price_m2': 94.0, 'rooms': 2.0, 'direction': 'Đông Nam', 'toilets': 2.0, 'floors': 1.0, 'property_legal_document': 'Đã có sổ'}"
