,post_id,post_url
186,120464476,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/120464476.htm
187,120475221,https://www.nhatot.com/mua-ban-dat-thanh-pho-dong-xoai-binh-phuoc/120475221.htm
188,119935647,https://www.nhatot.com/mua-ban-nha-dat-quan-tan-phu-tp-ho-chi-minh/119935647.htm
189,119507873,https://www.nhatot.com/mua-ban-nha-dat-quan-dong-da-ha-noi/119507873.htm
190,120475210,https://www.nhatot.com/mua-ban-dat-huyen-dan-phuong-ha-noi/120475210.htm
191,120342850,https://www.nhatot.com/mua-ban-can-ho-chung-cu-thanh-pho-thu-duc-tp-ho-chi-minh/120342850.htm#px=SR-special_display_ad-[PO-7][PL-default]
192,118994162,https://www.nhatot.com/mua-ban-nha-dat-quan-6-tp-ho-chi-minh/118994162.htm
193,120475205,https://www.nhatot.com/mua-ban-nha-dat-quan-6-tp-ho-chi-minh/120475205.htm
194,119525324,https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/119525324.htm
195,120151478,https://www.nhatot.com/mua-ban-nha-dat-quan-binh-thanh-tp-ho-chi-minh/120151478.htm
196,118750845,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/118750845.htm
197,120008289,https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-tan-phu-tp-ho-chi-minh/120008289.htm
198,119982174,https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/119982174.htm
199,120475196,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/120475196.htm#px=SR-special_display_ad-[PO-18][PL-default]
200,120475198,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120475198.htm
201,120475199,https://www.nhatot.com/mua-ban-can-ho-chung-cu-quan-son-tra-da-nang/120475199.htm
202,114062642,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/114062642.htm#px=SR-special_display_ad-[PO-17][PL-default]
203,120008518,https://www.nhatot.com/mua-ban-nha-dat-quan-tay-ho-ha-noi/120008518.htm
204,119142955,https://www.nhatot.com/mua-ban-nha-dat-quan-6-tp-ho-chi-minh/119142955.htm
205,120065910,https://www.nhatot.com/mua-ban-nha-dat-quan-ba-dinh-ha-noi/120065910.htm
206,120022037,https://www.nhatot.com/mua-ban-nha-dat-quan-ngu-hanh-son-da-nang/120022037.htm
207,120379898,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/120379898.htm#px=SR-special_display_ad-[PO-13][PL-default]
208,120008699,https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/120008699.htm
209,119934872,https://www.nhatot.com/mua-ban-quan-ba-dinh-ha-noi/119934872.htm
210,119419443,https://www.nhatot.com/mua-ban-quan-12-tp-ho-chi-minh/119419443.htm
211,119403270,https://www.nhatot.com/mua-ban-quan-thanh-xuan-ha-noi/119403270.htm
212,120475163,https://www.nhatot.com/mua-ban-quan-hai-ba-trung-ha-noi/120475163.htm#px=SR-special_display_ad-[PO-20][PL-default]
213,120216255,https://www.nhatot.com/mua-ban-huyen-hoc-mon-tp-ho-chi-minh/120216255.htm
214,116857782,https://www.nhatot.com/mua-ban-quan-12-tp-ho-chi-minh/116857782.htm
215,120323162,https://www.nhatot.com/mua-ban-quan-cau-giay-ha-noi/120323162.htm
216,120448904,https://www.nhatot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/120448904.htm
217,120395023,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120395023.htm
218,120475168,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120475168.htm
219,119721506,https://www.nhatot.com/mua-ban-quan-dong-da-ha-noi/119721506.htm
220,120475186,https://www.nhatot.com/mua-ban-thanh-pho-thu-duc-tp-ho-chi-minh/120475186.htm
221,118466465,https://www.nhatot.com/mua-ban-huyen-duc-hoa-long-an/118466465.htm
222,120114919,https://www.nhatot.com/mua-ban-huyen-hoa-vang-da-nang/120114919.htm#px=SR-special_display_ad-[PO-16][PL-default]
223,120475164,https://www.nhatot.com/mua-ban-huyen-cu-chi-tp-ho-chi-minh/120475164.htm#px=SR-special_display_ad-[PO-19][PL-default]
224,120475183,https://www.nhatot.com/mua-ban-quan-8-tp-ho-chi-minh/120475183.htm#px=SR-special_display_ad-[PO-10][PL-default]
225,119527462,https://www.nhatot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/119527462.htm
226,120475195,https://www.nhatot.com/mua-ban-huyen-dat-do-ba-ria-vung-tau/120475195.htm
227,118237715,https://www.nhatot.com/mua-ban-quan-binh-tan-tp-ho-chi-minh/118237715.htm#px=SR-special_display_ad-[PO-12][PL-default]
228,120475134,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-di-an-binh-duong/120475134.htm
229,119115960,https://www.nhatot.com/mua-ban-nha-dat-thanh-pho-thu-duc-tp-ho-chi-minh/119115960.htm
230,120475142,https://www.nhatot.com/mua-ban-nha-dat-quan-hoang-mai-ha-noi/120475142.htm
231,119003247,https://www.nhatot.com/mua-ban-nha-dat-quan-12-tp-ho-chi-minh/119003247.htm
232,120317180,https://www.nhatot.com/mua-ban-nha-dat-quan-go-vap-tp-ho-chi-minh/120317180.htm
233,120448892,https://www.nhatot.com/mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/120448892.htm#px=SR-special_display_ad-[PO-5][PL-default]
234,118779956,https://www.nhatot.com/mua-ban-nha-dat-huyen-binh-chanh-tp-ho-chi-minh/118779956.htm
